update,scenario,env_mode,rollout_reward_mean,episode_count,coverage_ratio,inspection_success_rate,target_detection_rate,mission_success,mission_time,collision_count,invalid_action_count,policy_loss,value_loss,entropy,approx_kl,accepted_fraction,step_norm,accepted
289,1,assignment_aware,0.4684472074586665,103,0.124375,0.0,0.25,0,129,0,0,-0.020228277891874313,366.20989990234375,0.6824575066566467,0.008110408671200275,1.0,0.2857460081577301,1.0
290,1,assignment_aware,0.7995175093765283,103,0.27375,0.0,0.25,0,385,0,0,-0.005415491759777069,92.92167663574219,0.8060856461524963,0.0020841301884502172,1.0,0.12057492882013321,1.0
291,1,assignment_aware,0.7367060339765885,103,0.2775,0.0,0.25,0,641,0,0,-0.018399221822619438,80.42876434326172,0.7599321007728577,0.011199804954230785,1.0,0.07353251427412033,1.0
292,1,assignment_aware,1.0700125964995095,103,0.306875,0.0,0.25,0,897,0,0,-0.024546485394239426,190.21240234375,0.7666425704956055,0.00876988098025322,1.0,0.2787368893623352,1.0
293,1,assignment_aware,1.002754323384579,104,0.23375,0.0,0.125,0,153,0,0,-0.0336158387362957,282.4114074707031,0.5846326947212219,0.026485277339816093,1.0,0.24662886559963226,1.0
294,1,assignment_aware,0.01096557199707604,104,0.373125,0.0,0.125,0,409,0,0,-0.03174945339560509,38.566959381103516,0.7905685305595398,0.0379154197871685,1.0,0.24851833283901215,1.0
295,1,assignment_aware,0.42589545076407376,105,0.27125,0.0,0.25,0,141,0,0,-0.03459104150533676,239.10977172851562,0.650547981262207,0.028056086972355843,1.0,0.2821955978870392,1.0
296,1,assignment_aware,0.19457067082475987,105,0.33625,0.0,0.375,0,397,0,0,-0.04601697996258736,9.96035385131836,0.8111807703971863,0.015707960352301598,1.0,0.24020028114318848,1.0
297,1,assignment_aware,0.045984919926922885,105,0.343125,0.0,0.375,0,653,0,0,0.0007210914045572281,14.39698314666748,0.7878641486167908,0.04250096157193184,1.0,0.31914687156677246,1.0
298,1,assignment_aware,0.13766895228764042,105,0.344375,0.0,0.375,0,909,0,0,-0.03245554864406586,1.548354148864746,0.7751431465148926,0.00977934617549181,1.0,0.2631246745586395,1.0
299,1,assignment_aware,0.7471669214560279,107,0.16625,0.0,0.25,0,142,0,0,-0.004766122903674841,304.59796142578125,0.6192209124565125,0.0368468351662159,1.0,0.18178869783878326,1.0
300,1,assignment_aware,0.2818437188352618,107,0.245625,0.0,0.375,0,398,0,0,0.0033558933064341545,3.9311180114746094,0.7245306968688965,0.05284813418984413,1.0,0.29715538024902344,1.0
