method,train_seed,env_seed,action_seed,eval_mode,coverage,detection,inspection,mission_success,collision,near_miss,invalid_hover
heterogeneous_heads_only,2,15,101,stochastic,0.02875,0.0,0.0,0.0,1,3,0
heterogeneous_heads_only,2,15,102,stochastic,0.756875,0.875,0.0,0.0,0,0,0
heterogeneous_heads_only,2,15,103,stochastic,0.699375,0.625,0.0,0.0,0,0,0
heterogeneous_heads_only,2,15,104,stochastic,0.7,0.625,0.0,0.0,0,0,0
heterogeneous_heads_only,2,15,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,2,16,100,stochastic,0.78,0.625,0.0,0.0,0,1,0
heterogeneous_heads_only,2,16,101,stochastic,0.02875,0.0,0.0,0.0,1,3,0
heterogeneous_heads_only,2,16,102,stochastic,0.874375,1.0,0.0,0.0,0,0,0
heterogeneous_heads_only,2,16,103,stochastic,0.830625,0.875,0.0,0.0,0,2,0
heterogeneous_heads_only,2,16,104,stochastic,0.803125,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,2,16,NA,deterministic,0.075625,0.125,0.0,0.0,0,0,0
heterogeneous_heads_only,2,17,100,stochastic,0.85875,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,2,17,101,stochastic,0.6875,1.0,0.0,0.0,0,1,0
heterogeneous_heads_only,2,17,102,stochastic,0.814375,1.0,0.0,0.0,0,0,0
heterogeneous_heads_only,2,17,103,stochastic,0.7225,0.625,0.0,0.0,0,1,0
heterogeneous_heads_only,2,17,104,stochastic,0.8225,1.0,0.0,0.0,0,1,0
heterogeneous_heads_only,2,17,NA,deterministic,0.075625,0.125,0.0,0.0,0,0,0
heterogeneous_heads_only,2,18,100,stochastic,0.84375,1.0,0.0,0.0,0,5,0
heterogeneous_heads_only,2,18,101,stochastic,0.7275,0.625,0.0,0.0,0,1,0
heterogeneous_heads_only,2,18,102,stochastic,0.69625,0.5,0.0,0.0,0,0,0
heterogeneous_heads_only,2,18,103,stochastic,0.6875,0.5,0.0,0.0,0,0,0
heterogeneous_heads_only,2,18,104,stochastic,0.74625,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,2,18,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,2,19,100,stochastic,0.796875,0.875,0.0,0.0,0,1,0
heterogeneous_heads_only,2,19,101,stochastic,0.02875,0.0,0.0,0.0,1,3,0
heterogeneous_heads_only,2,19,102,stochastic,0.785,0.875,0.0,0.0,0,0,0
heterogeneous_heads_only,2,19,103,stochastic,0.7725,0.75,0.0,0.0,0,1,0
heterogeneous_heads_only,2,19,104,stochastic,0.728125,0.5,0.0,0.0,0,0,0
heterogeneous_heads_only,2,19,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,3,0,100,stochastic,0.686875,0.875,0.0,0.0,0,12,0
heterogeneous_heads_only,3,0,101,stochastic,0.78875,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,3,0,102,stochastic,0.78875,0.75,0.0,0.0,0,1,0
heterogeneous_heads_only,3,0,103,stochastic,0.7325,0.625,0.0,0.0,0,1,0
heterogeneous_heads_only,3,0,104,stochastic,0.809375,0.625,0.0,0.0,0,13,0
heterogeneous_heads_only,3,0,NA,deterministic,0.075625,0.25,0.0,0.0,0,0,0
heterogeneous_heads_only,3,1,100,stochastic,0.6325,0.375,0.0,0.0,0,1,0
heterogeneous_heads_only,3,1,101,stochastic,0.768125,0.875,0.0,0.0,0,0,0
heterogeneous_heads_only,3,1,102,stochastic,0.8325,1.0,0.0,0.0,0,1,0
heterogeneous_heads_only,3,1,103,stochastic,0.75125,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,3,1,104,stochastic,0.050625,0.0,0.0,0.0,1,11,0
heterogeneous_heads_only,3,1,NA,deterministic,0.075625,0.125,0.0,0.0,0,0,0
heterogeneous_heads_only,3,2,100,stochastic,0.874375,0.75,0.0,0.0,0,13,0
heterogeneous_heads_only,3,2,101,stochastic,0.799375,0.625,0.0,0.0,0,2,0
heterogeneous_heads_only,3,2,102,stochastic,0.799375,0.875,0.0,0.0,0,1,0
heterogeneous_heads_only,3,2,103,stochastic,0.72,1.0,0.0,0.0,0,0,0
heterogeneous_heads_only,3,2,104,stochastic,0.050625,0.125,0.0,0.0,1,11,0
heterogeneous_heads_only,3,2,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,3,3,100,stochastic,0.76875,0.875,0.0,0.0,0,1,0
heterogeneous_heads_only,3,3,101,stochastic,0.744375,0.5,0.0,0.0,0,1,0
heterogeneous_heads_only,3,3,102,stochastic,0.645625,0.75,0.0,0.0,0,2,0
heterogeneous_heads_only,3,3,103,stochastic,0.72625,0.875,0.0,0.0,0,0,0
heterogeneous_heads_only,3,3,104,stochastic,0.805625,1.0,0.0,0.0,0,13,0
heterogeneous_heads_only,3,3,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,3,4,100,stochastic,0.72,0.625,0.0,0.0,0,1,0
heterogeneous_heads_only,3,4,101,stochastic,0.790625,0.625,0.0,0.0,0,0,0
heterogeneous_heads_only,3,4,102,stochastic,0.73375,0.875,0.0,0.0,0,2,0
heterogeneous_heads_only,3,4,103,stochastic,0.63875,0.625,0.0,0.0,0,0,0
heterogeneous_heads_only,3,4,104,stochastic,0.050625,0.0,0.0,0.0,1,11,0
heterogeneous_heads_only,3,4,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,3,5,100,stochastic,0.77875,0.875,0.0,0.0,0,1,0
heterogeneous_heads_only,3,5,101,stochastic,0.705625,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,3,5,102,stochastic,0.794375,0.875,0.0,0.0,0,1,0
heterogeneous_heads_only,3,5,103,stochastic,0.77625,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,3,5,104,stochastic,0.050625,0.0,0.0,0.0,1,11,0
heterogeneous_heads_only,3,5,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,3,6,100,stochastic,0.7925,0.75,0.0,0.0,0,1,0
heterogeneous_heads_only,3,6,101,stochastic,0.65375,0.75,0.0,0.0,0,1,0
heterogeneous_heads_only,3,6,102,stochastic,0.839375,0.875,0.0,0.0,0,1,0
heterogeneous_heads_only,3,6,103,stochastic,0.736875,1.0,0.0,0.0,0,0,0
heterogeneous_heads_only,3,6,104,stochastic,0.050625,0.0,0.0,0.0,1,11,0
heterogeneous_heads_only,3,6,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,3,7,100,stochastic,0.766875,0.75,0.0,0.0,0,1,0
heterogeneous_heads_only,3,7,101,stochastic,0.6975,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,3,7,102,stochastic,0.81375,0.875,0.0,0.0,0,1,0
heterogeneous_heads_only,3,7,103,stochastic,0.68125,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,3,7,104,stochastic,0.050625,0.0,0.0,0.0,1,11,0
heterogeneous_heads_only,3,7,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,3,8,100,stochastic,0.835,0.875,0.0,0.0,0,5,0
heterogeneous_heads_only,3,8,101,stochastic,0.773125,1.0,0.0,0.0,0,0,0
heterogeneous_heads_only,3,8,102,stochastic,0.880625,0.75,0.0,0.0,0,1,0
heterogeneous_heads_only,3,8,103,stochastic,0.874375,1.0,0.0,0.0,0,0,0
heterogeneous_heads_only,3,8,104,stochastic,0.050625,0.0,0.0,0.0,1,11,0
heterogeneous_heads_only,3,8,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,3,9,100,stochastic,0.729375,0.875,0.0,0.0,0,2,0
heterogeneous_heads_only,3,9,101,stochastic,0.614375,0.625,0.0,0.0,0,0,0
heterogeneous_heads_only,3,9,102,stochastic,0.85625,0.875,0.0,0.0,0,1,0
heterogeneous_heads_only,3,9,103,stochastic,0.79125,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,3,9,104,stochastic,0.050625,0.0,0.0,0.0,1,11,0
heterogeneous_heads_only,3,9,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,3,10,100,stochastic,0.843125,0.75,0.0,0.0,0,1,0
heterogeneous_heads_only,3,10,101,stochastic,0.77625,0.625,0.0,0.0,0,0,0
heterogeneous_heads_only,3,10,102,stochastic,0.849375,1.0,0.0,0.0,0,1,0
heterogeneous_heads_only,3,10,103,stochastic,0.775,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,3,10,104,stochastic,0.050625,0.0,0.0,0.0,1,11,0
heterogeneous_heads_only,3,10,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,3,11,100,stochastic,0.8225,0.625,0.0,0.0,0,2,0
heterogeneous_heads_only,3,11,101,stochastic,0.73625,0.875,0.0,0.0,0,2,0
heterogeneous_heads_only,3,11,102,stochastic,0.89,1.0,0.0,0.0,0,1,0
heterogeneous_heads_only,3,11,103,stochastic,0.761875,0.5,0.0,0.0,0,0,0
heterogeneous_heads_only,3,11,104,stochastic,0.050625,0.0,0.0,0.0,1,11,0
heterogeneous_heads_only,3,11,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,3,12,100,stochastic,0.71,0.75,0.0,0.0,0,5,0
heterogeneous_heads_only,3,12,101,stochastic,0.67125,0.625,0.0,0.0,0,0,0
heterogeneous_heads_only,3,12,102,stochastic,0.818125,1.0,0.0,0.0,0,1,0
heterogeneous_heads_only,3,12,103,stochastic,0.69,0.875,0.0,0.0,0,0,0
heterogeneous_heads_only,3,12,104,stochastic,0.050625,0.0,0.0,0.0,1,11,0
heterogeneous_heads_only,3,12,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,3,13,100,stochastic,0.8925,0.75,0.0,0.0,0,1,0
heterogeneous_heads_only,3,13,101,stochastic,0.820625,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,3,13,102,stochastic,0.78125,0.875,0.0,0.0,0,1,0
heterogeneous_heads_only,3,13,103,stochastic,0.79875,0.875,0.0,0.0,0,0,0
heterogeneous_heads_only,3,13,104,stochastic,0.050625,0.0,0.0,0.0,1,11,0
heterogeneous_heads_only,3,13,NA,deterministic,0.075625,0.125,0.0,0.0,0,0,0
heterogeneous_heads_only,3,14,100,stochastic,0.8175,0.875,0.0,0.0,0,1,0
heterogeneous_heads_only,3,14,101,stochastic,0.6075,0.875,0.0,0.0,0,0,0
heterogeneous_heads_only,3,14,102,stochastic,0.844375,1.0,0.0,0.0,0,1,0
heterogeneous_heads_only,3,14,103,stochastic,0.743125,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,3,14,104,stochastic,0.050625,0.0,0.0,0.0,1,11,0
heterogeneous_heads_only,3,14,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,3,15,100,stochastic,0.63875,0.75,0.0,0.0,0,1,0
heterogeneous_heads_only,3,15,101,stochastic,0.713125,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,3,15,102,stochastic,0.71,0.625,0.0,0.0,0,1,0
heterogeneous_heads_only,3,15,103,stochastic,0.788125,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,3,15,104,stochastic,0.050625,0.125,0.0,0.0,1,11,0
heterogeneous_heads_only,3,15,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,3,16,100,stochastic,0.7375,0.5,0.0,0.0,0,5,0
heterogeneous_heads_only,3,16,101,stochastic,0.860625,0.875,0.0,0.0,0,0,0
heterogeneous_heads_only,3,16,102,stochastic,0.830625,1.0,0.0,0.0,0,1,0
heterogeneous_heads_only,3,16,103,stochastic,0.795,0.875,0.0,0.0,0,0,0
heterogeneous_heads_only,3,16,104,stochastic,0.050625,0.0,0.0,0.0,1,11,0
heterogeneous_heads_only,3,16,NA,deterministic,0.075625,0.125,0.0,0.0,0,0,0
heterogeneous_heads_only,3,17,100,stochastic,0.758125,0.5,0.0,0.0,0,13,0
heterogeneous_heads_only,3,17,101,stochastic,0.885,1.0,0.0,0.0,0,0,0
heterogeneous_heads_only,3,17,102,stochastic,0.801875,0.625,0.0,0.0,0,1,0
heterogeneous_heads_only,3,17,103,stochastic,0.7425,0.875,0.0,0.0,0,0,0
heterogeneous_heads_only,3,17,104,stochastic,0.83875,0.625,0.0,0.0,0,12,0
heterogeneous_heads_only,3,17,NA,deterministic,0.075625,0.125,0.0,0.0,0,0,0
heterogeneous_heads_only,3,18,100,stochastic,0.74375,0.75,0.0,0.0,0,12,0
heterogeneous_heads_only,3,18,101,stochastic,0.804375,0.625,0.0,0.0,0,1,0
heterogeneous_heads_only,3,18,102,stochastic,0.865625,0.875,0.0,0.0,0,1,0
heterogeneous_heads_only,3,18,103,stochastic,0.81625,0.5,0.0,0.0,0,1,0
heterogeneous_heads_only,3,18,104,stochastic,0.050625,0.125,0.0,0.0,1,11,0
heterogeneous_heads_only,3,18,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,3,19,100,stochastic,0.795,0.875,0.0,0.0,0,1,0
heterogeneous_heads_only,3,19,101,stochastic,0.649375,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,3,19,102,stochastic,0.791875,0.875,0.0,0.0,0,1,0
heterogeneous_heads_only,3,19,103,stochastic,0.7375,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,3,19,104,stochastic,0.050625,0.125,0.0,0.0,1,11,0
heterogeneous_heads_only,3,19,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,4,0,100,stochastic,0.0775,0.125,0.0,0.0,1,14,0
heterogeneous_heads_only,4,0,101,stochastic,0.7275,0.75,0.0,0.0,0,3,0
heterogeneous_heads_only,4,0,102,stochastic,0.778125,0.75,0.0,0.0,0,8,0
heterogeneous_heads_only,4,0,103,stochastic,0.721875,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,4,0,104,stochastic,0.87125,0.625,0.0,0.0,0,22,0
heterogeneous_heads_only,4,0,NA,deterministic,0.075625,0.25,0.0,0.0,0,0,0
heterogeneous_heads_only,4,1,100,stochastic,0.076875,0.0,0.0,0.0,1,13,0
heterogeneous_heads_only,4,1,101,stochastic,0.81,1.0,0.0,0.0,0,0,0
heterogeneous_heads_only,4,1,102,stochastic,0.695625,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,4,1,103,stochastic,0.76625,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,4,1,104,stochastic,0.816875,0.75,0.0,0.0,0,10,0
heterogeneous_heads_only,4,1,NA,deterministic,0.075625,0.125,0.0,0.0,0,0,0
heterogeneous_heads_only,4,2,100,stochastic,0.110625,0.25,0.0,0.0,1,25,0
heterogeneous_heads_only,4,2,101,stochastic,0.82,0.875,0.0,0.0,0,0,0
heterogeneous_heads_only,4,2,102,stochastic,0.680625,0.375,0.0,0.0,0,0,0
heterogeneous_heads_only,4,2,103,stochastic,0.680625,0.875,0.0,0.0,0,0,0
heterogeneous_heads_only,4,2,104,stochastic,0.865625,0.875,0.0,0.0,0,10,0
heterogeneous_heads_only,4,2,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,4,3,100,stochastic,0.076875,0.0,0.0,0.0,1,13,0
heterogeneous_heads_only,4,3,101,stochastic,0.715625,0.75,0.0,0.0,0,3,0
heterogeneous_heads_only,4,3,102,stochastic,0.813125,1.0,0.0,0.0,0,0,0
heterogeneous_heads_only,4,3,103,stochastic,0.79,0.875,0.0,0.0,0,0,0
heterogeneous_heads_only,4,3,104,stochastic,0.750625,0.75,0.0,0.0,0,8,0
heterogeneous_heads_only,4,3,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,4,4,100,stochastic,0.076875,0.0,0.0,0.0,1,13,0
heterogeneous_heads_only,4,4,101,stochastic,0.7225,0.875,0.0,0.0,0,0,0
heterogeneous_heads_only,4,4,102,stochastic,0.809375,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,4,4,103,stochastic,0.783125,0.625,0.0,0.0,0,0,0
heterogeneous_heads_only,4,4,104,stochastic,0.79875,0.75,0.0,0.0,0,10,0
heterogeneous_heads_only,4,4,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,4,5,100,stochastic,0.076875,0.0,0.0,0.0,1,13,0
heterogeneous_heads_only,4,5,101,stochastic,0.68,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,4,5,102,stochastic,0.790625,0.625,0.0,0.0,0,0,0
heterogeneous_heads_only,4,5,103,stochastic,0.818125,1.0,0.0,0.0,0,0,0
heterogeneous_heads_only,4,5,104,stochastic,0.73,0.875,0.0,0.0,0,10,0
heterogeneous_heads_only,4,5,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,4,6,100,stochastic,0.11,0.125,0.0,0.0,1,25,0
heterogeneous_heads_only,4,6,101,stochastic,0.780625,1.0,0.0,0.0,0,0,0
heterogeneous_heads_only,4,6,102,stochastic,0.789375,1.0,0.0,0.0,0,0,0
heterogeneous_heads_only,4,6,103,stochastic,0.755625,0.625,0.0,0.0,0,0,0
heterogeneous_heads_only,4,6,104,stochastic,0.805,1.0,0.0,0.0,0,10,0
heterogeneous_heads_only,4,6,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,4,7,100,stochastic,0.078125,0.0,0.0,0.0,1,14,0
heterogeneous_heads_only,4,7,101,stochastic,0.78375,0.75,0.0,0.0,0,3,0
heterogeneous_heads_only,4,7,102,stochastic,0.769375,0.875,0.0,0.0,0,0,0
heterogeneous_heads_only,4,7,103,stochastic,0.76125,0.875,0.0,0.0,0,0,0
heterogeneous_heads_only,4,7,104,stochastic,0.74,0.625,0.0,0.0,0,8,0
heterogeneous_heads_only,4,7,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,4,8,100,stochastic,0.076875,0.25,0.0,0.0,1,13,0
heterogeneous_heads_only,4,8,101,stochastic,0.755,1.0,0.0,0.0,0,3,0
heterogeneous_heads_only,4,8,102,stochastic,0.77375,1.0,0.0,0.0,0,0,0
heterogeneous_heads_only,4,8,103,stochastic,0.6275,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,4,8,104,stochastic,0.68875,0.75,0.0,0.0,0,10,0
heterogeneous_heads_only,4,8,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,4,9,100,stochastic,0.076875,0.0,0.0,0.0,1,13,0
heterogeneous_heads_only,4,9,101,stochastic,0.878125,0.875,0.0,0.0,0,3,0
heterogeneous_heads_only,4,9,102,stochastic,0.74,0.875,0.0,0.0,0,0,0
heterogeneous_heads_only,4,9,103,stochastic,0.708125,1.0,0.0,0.0,0,0,0
heterogeneous_heads_only,4,9,104,stochastic,0.775,1.0,0.0,0.0,0,8,0
heterogeneous_heads_only,4,9,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,4,10,100,stochastic,0.076875,0.0,0.0,0.0,1,13,0
heterogeneous_heads_only,4,10,101,stochastic,0.84375,0.75,0.0,0.0,0,3,0
heterogeneous_heads_only,4,10,102,stochastic,0.831875,0.875,0.0,0.0,0,0,0
heterogeneous_heads_only,4,10,103,stochastic,0.766875,0.625,0.0,0.0,0,0,0
heterogeneous_heads_only,4,10,104,stochastic,0.803125,0.875,0.0,0.0,0,8,0
heterogeneous_heads_only,4,10,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,4,11,100,stochastic,0.076875,0.0,0.0,0.0,1,13,0
heterogeneous_heads_only,4,11,101,stochastic,0.81125,0.75,0.0,0.0,0,3,0
heterogeneous_heads_only,4,11,102,stochastic,0.688125,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,4,11,103,stochastic,0.710625,0.625,0.0,0.0,0,0,0
heterogeneous_heads_only,4,11,104,stochastic,0.73625,0.75,0.0,0.0,0,8,0
heterogeneous_heads_only,4,11,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,4,12,100,stochastic,0.076875,0.25,0.0,0.0,1,13,0
heterogeneous_heads_only,4,12,101,stochastic,0.714375,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,4,12,102,stochastic,0.749375,0.875,0.0,0.0,0,0,0
heterogeneous_heads_only,4,12,103,stochastic,0.663125,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,4,12,104,stochastic,0.821875,0.75,0.0,0.0,0,10,0
heterogeneous_heads_only,4,12,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,4,13,100,stochastic,0.076875,0.0,0.0,0.0,1,13,0
heterogeneous_heads_only,4,13,101,stochastic,0.858125,0.875,0.0,0.0,0,3,0
heterogeneous_heads_only,4,13,102,stochastic,0.779375,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,4,13,103,stochastic,0.708125,0.625,0.0,0.0,0,0,0
heterogeneous_heads_only,4,13,104,stochastic,0.740625,0.625,0.0,0.0,0,10,0
heterogeneous_heads_only,4,13,NA,deterministic,0.075625,0.125,0.0,0.0,0,0,0
heterogeneous_heads_only,4,14,100,stochastic,0.076875,0.0,0.0,0.0,1,13,0
heterogeneous_heads_only,4,14,101,stochastic,0.870625,1.0,0.0,0.0,0,0,0
heterogeneous_heads_only,4,14,102,stochastic,0.741875,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,4,14,103,stochastic,0.6325,0.5,0.0,0.0,0,0,0
heterogeneous_heads_only,4,14,104,stochastic,0.788125,0.875,0.0,0.0,0,10,0
heterogeneous_heads_only,4,14,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,4,15,100,stochastic,0.076875,0.0,0.0,0.0,1,13,0
heterogeneous_heads_only,4,15,101,stochastic,0.745,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,4,15,102,stochastic,0.828125,1.0,0.0,0.0,0,0,0
heterogeneous_heads_only,4,15,103,stochastic,0.78,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,4,15,104,stochastic,0.793125,0.75,0.0,0.0,0,8,0
heterogeneous_heads_only,4,15,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,4,16,100,stochastic,0.11125,0.125,0.0,0.0,1,25,0
heterogeneous_heads_only,4,16,101,stochastic,0.684375,0.25,0.0,0.0,0,3,0
heterogeneous_heads_only,4,16,102,stochastic,0.7475,1.0,0.0,0.0,0,0,0
heterogeneous_heads_only,4,16,103,stochastic,0.694375,0.625,0.0,0.0,0,0,0
heterogeneous_heads_only,4,16,104,stochastic,0.800625,0.75,0.0,0.0,0,8,0
heterogeneous_heads_only,4,16,NA,deterministic,0.075625,0.125,0.0,0.0,0,0,0
heterogeneous_heads_only,4,17,100,stochastic,0.07875,0.0,0.0,0.0,1,14,0
heterogeneous_heads_only,4,17,101,stochastic,0.745625,0.625,0.0,0.0,0,0,0
heterogeneous_heads_only,4,17,102,stochastic,0.773125,0.75,0.0,0.0,0,0,0
heterogeneous_heads_only,4,17,103,stochastic,0.791875,0.625,0.0,0.0,0,0,0
heterogeneous_heads_only,4,17,104,stochastic,0.785625,0.5,0.0,0.0,0,8,0
heterogeneous_heads_only,4,17,NA,deterministic,0.075625,0.125,0.0,0.0,0,0,0
heterogeneous_heads_only,4,18,100,stochastic,0.0775,0.25,0.0,0.0,1,14,0
heterogeneous_heads_only,4,18,101,stochastic,0.75125,0.625,0.0,0.0,0,3,0
heterogeneous_heads_only,4,18,102,stochastic,0.805625,0.875,0.0,0.0,0,8,0
heterogeneous_heads_only,4,18,103,stochastic,0.725,0.625,0.0,0.0,0,0,0
heterogeneous_heads_only,4,18,104,stochastic,0.67375,0.625,0.0,0.0,0,10,0
heterogeneous_heads_only,4,18,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
heterogeneous_heads_only,4,19,100,stochastic,0.076875,0.0,0.0,0.0,1,13,0
heterogeneous_heads_only,4,19,101,stochastic,0.738125,1.0,0.0,0.0,0,0,0
heterogeneous_heads_only,4,19,102,stochastic,0.786875,0.875,0.0,0.0,0,0,0
heterogeneous_heads_only,4,19,103,stochastic,0.861875,1.0,0.0,0.0,0,0,0
heterogeneous_heads_only,4,19,104,stochastic,0.68625,0.75,0.0,0.0,0,10,0
heterogeneous_heads_only,4,19,NA,deterministic,0.075625,0.0,0.0,0.0,0,0,0
